Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth
 1974,05,05,141912   , 37.74, 141.71,5.6, 48
 1974,05,07,185533.70, 34.99, 141.12,3.8, 38
 1974,05,08,085316.90, 42.16, 143.05,4.4, 75
 1974,05,08,233325.20, 34.52, 138.74,6.7,  2
 1974,05,10,062016.30, 40.20, 141.43,4.7, 93
 1974,05,10,074354.50, 32.01, 138.08,4.4,382
 1974,05,11,054827.70, 34.46, 138.92,4.3,  4
 1974,05,11,124441.80, 34.64, 139.17,3.9,  1
 1974,05,11,131157.50, 34.81, 138.88,3.9, 11
 1974,05,12,041230.90, 36.30, 141.79,4.0, 44
 1974,05,12,191130.90, 42.83, 143.67,4.3,139
 1974,05,14,083859.10, 34.54, 137.08,4.2,331
 1974,05,14,120024.40, 33.46, 140.90,4.6, 58
 1974,05,14,171315.20, 41.96, 142.83,4.2, 63
 1974,05,14,202727.30, 40.41, 144.44,4.6, 30
 1974,05,15,003717.80, 34.33, 137.33,3.6,328
 1974,05,23,202351.20, 35.38, 141.31,4.0, 33
 1974,05,24,092125.60, 33.02, 141.07,4.6, 17
 1974,05,24,145144.10, 35.65, 140.85,4.8, 33
 1974,05,24,172240.80, 34.75, 138.72,4.2, 14
 1974,05,25,024349.60, 39.97, 142.85,4.3, 60
 1974,05,25,152711.20, 42.36, 142.66,4.3, 64
 1974,05,25,222311   , 32.97, 140.79,3.9, 42
 1974,05,26,204034.30, 34.37, 141.41,4.6, 46
 1974,05,26,231303.80, 34.43, 141.42,3.9, 49
 1974,05,28,000541.70, 33.23, 138.23,4.5,313
 1974,05,29,070829.70, 35.19, 138.25,4.7, 31
 1974,06,02,131218.70, 35.69, 139.89,3.9, 61
 1974,06,04,092640.90, 36.74, 141.17,4.4, 46
 1974,06,05,020940.80, 33.51, 141.16,3.6, 43
 1974,06,05,122550.80, 37.01, 141.84,4.6, 41
 1974,06,06,021245.10, 44.87, 140.72,4.2,273
 1974,06,08,121902.90, 33.37, 141.27,4.4, 35
 1974,06,08,203747   , 41.74, 143.10,4.8, 46
 1974,06,14,134933.90, 42.92, 144.17,4.5,132
 1974,06,15,034935.60, 34.13, 136.74,4.2,366
 1974,06,15,161549.30, 40.44, 141.35,3.7, 33
 1974,06,17,163637.90, 41.34, 142.47,5.0, 60
 1974,06,18,134451.10, 41.67, 141.84,4.6, 83
 1974,06,20,052522.10, 38.13, 140.89,4.3,104
 1974,06,21,164219.50, 36.67, 141.08,3.6, 16
 1974,06,22,102950.80, 39.97, 142.81,5.2, 40
 1974,06,22,160640.90, 42.54, 143.95,4.6, 94
 1974,06,23,014032.10, 38.78, 141.21,4.5, 11
 1974,06,23,093600.70, 39.70, 141.35,4.4, 87
 1974,06,24,035441.10, 35.86, 141.65,4.8, 29
 1974,06,24,040841.40, 39.22, 143.04,3.8, 36
 1974,06,24,190140   , 32.81, 136.99,5.3,393
 1974,06,25,025519.40, 44.15, 140.87,4.0,246
 1974,06,25,034554.10, 44.50, 144.55,4.7,189
 1974,06,25,173950   , 34.43, 141.80,5.0,  9
 1974,06,27,014908.10, 33.79, 139.20,6.1, 16
 1974,06,27,021945.20, 33.79, 139.24,3.8, 33
 1974,06,27,041811.90, 33.94, 139.13,4.3, 33
 1974,06,27,042630.20, 33.91, 139.35,4.3, 28
 1974,06,27,044915.40, 32.26, 132.17,5.0, 39
 1974,06,30,175949.20, 33.63, 136.98,3.7,365
 1974,07,02,191944   , 37.75, 141.74,4.5, 85
 1974,07,02,202502.80, 40.57, 143.62,4.7, 28
 1974,07,03,111432.70, 41.06, 144.04,4.1, 33
 1974,07,06,000800.20, 42.32, 142.74,4.0, 69
 1974,07,06,113335   , 38.61, 143.23,4.0, 32
 1974,07,06,201300.70, 33.61, 132.34,4.8, 65
 1974,07,08,054537   , 36.41, 141.10,6.1, 35
 1974,07,08,195214.30, 36.17, 141.36,3.5, 50
 1974,07,09,085240   , 34.77, 138.81,4.7, 16
 1974,07,11,155407.20, 41.95, 142.30,4.7, 73
 1974,07,14,152453.40, 33.28, 139.79,4.6,133
 1974,07,19,173107.40, 42.18, 142.55,4.1, 49
 1974,07,19,184453.40, 42.20, 142.63,4.8, 38
 1974,07,22,034331.80, 40.66, 137.57,4.7,299
 1974,07,23,145430.60, 36.62, 142.21,4.7, 16
 1974,07,23,202913.90, 35.48, 136.91,4.3,309
 1974,07,24,091511.30, 35.67, 139.63,3.6, 72
 1974,07,24,121727.90, 41.10, 139.91,4.1,172
 1974,07,26,160056.60, 42.15, 142.70,4.5, 35
 1974,07,27,091601   , 42.03, 142.67,4.0, 37
 1974,08,01,173712.20, 37.04, 134.98,3.6,359
 1974,08,02,095033.90, 33.38, 139.37,4.8, 38
 1974,08,02,143326.60, 33.35, 139.41,5.1, 24
 1974,08,02,160525.10, 33.40, 139.28,4.8, 34
 1974,08,02,165358.30, 33.34, 139.12,4.4, 62
 1974,08,03,060756   , 33.69, 139.40,4.2, 63
 1974,08,03,181634   , 36.00, 139.82,5.6, 58
 1974,08,03,215724.60, 36.09, 139.99,3.3, 57
 1974,08,10,150235   , 40.14, 142.42,4.7, 50
 1974,08,10,192401.10, 37.34, 141.77,4.1,  7
 1974,08,12,112312.50, 41.47, 141.99,4.8, 71
 1974,08,14,064921.70, 41.13, 142.78,5.3, 41
 1974,08,15,034207   , 33.54, 141.09,4.4, 44
 1974,08,15,151559.60, 33.06, 140.81,4.3, 45
 1974,08,16,131243.80, 35.26, 136.18,4.8, 53
 1974,08,18,104140.90, 37.70, 137.85,3.5,129
 1974,08,19,121732.50, 33.31, 139.49,5.3, 23
 1974,08,19,160342.10, 33.38, 139.36,4.7, 27
 1974,08,19,173934.80, 33.62, 139.31,4.0, 42
 1974,08,20,043952.80, 33.42, 139.41,4.8, 31
 1974,08,20,075520.70, 33.28, 139.40,4.4, 10
 1974,08,20,082422.40, 41.89, 140.91,4.5,141
 1974,08,21,034328.60, 34.33, 135.87,4.4,394
 1974,08,23,063604.50, 33.19, 138.16,4.2,322
 1974,08,23,081554.70, 42.01, 139.65,4.5,165
 1974,08,25,011839.90, 32.05, 142.29,5.9, 33
 1974,08,25,021151.70, 32.07, 142.41,4.9, 33
 1974,08,25,022613.20, 31.97, 142.17,4.3, 33
 1974,08,25,025343.70, 31.98, 142.30,4.5, 33
 1974,08,25,042017   , 31.96, 142.41,5.3, 40
 1974,08,25,095511.70, 31.91, 142.47,5.2, 81
 1974,08,25,101318.10, 32.04, 142.28,5.0, 33
 1974,08,25,102743.50, 32.04, 142.21,4.7, 33
 1974,08,25,111432.50, 36.30, 143.25,4.1, 33
 1974,08,26,175154   , 33.11, 140.78,4.3, 45
 1974,08,28,005004.30, 36.47, 141.10,5.0, 51
 1974,08,28,054943.10, 34.96, 133.16,4.1, 14
 1974,08,31,112729   , 31.42, 140.31,4.4,110
 1974,09,01,073553.40, 36.46, 138.29,3.7,172
 1974,09,01,160049.70, 36.09, 139.93,3.6, 60
 1974,09,02,051646.60, 32.58, 141.63,4.7, 38
 1974,09,03,013945.20, 32.16, 142.30,5.3, 20
 1974,09,03,015426.30, 32.03, 142.08,4.6, 16
 1974,09,03,191530.30, 32.17, 142.36,5.0, 15
 1974,09,03,192711   , 32.46, 142.40,4.7, 33
 1974,09,04,002109.50, 33.56, 140.78,4.3, 68
 1974,09,04,092002.50, 40.20, 141.74,5.3, 55
 1974,09,05,003643.60, 41.58, 142.22,3.6, 53
 1974,09,05,005557   , 39.50, 141.35,4.7, 85
 1974,09,05,062253   , 32.23, 142.34,5.1, 33
 1974,09,05,071819.40, 33.13, 142.38,4.2, 33
 1974,09,07,040959.70, 43.79, 140.25,4.2,240
 1974,09,10,135513.90, 36.51, 141.19,3.7, 45
 1974,09,10,172054.60, 36.98, 141.71,   , 80
 1974,09,11,052514   , 33.25, 140.84,4.3, 46
 1974,09,15,144338.70, 35.75, 141.25,4.7, 31
 1974,09,19,071323.60, 37.61, 135.57,4.0,347
 1974,09,20,005301   , 42.79, 144.95,5.6, 51
 1974,09,21,154028.30, 41.44, 142.03,4.7, 37
 1974,09,24,152635.40, 33.90, 137.22,4.1,348
 1974,09,26,073021   , 39.28, 144.91,4.9, 42
 1974,09,27,031007.90, 33.60, 141.13,6.1, 46
 1974,09,27,090803.80, 33.65, 140.86,4.7, 59
 1974,09,27,195850.70, 38.18, 135.14,3.8,373
 1974,09,28,080911.40, 38.28, 141.70,4.2, 69
 1974,09,28,160108.70, 36.46, 140.50,4.5, 70
 1974,09,28,205337.70, 33.23, 140.80,4.8, 59
 1974,09,29,134910.80, 33.24, 140.85,4.6, 56
 1974,09,29,191607.50, 33.41, 141.06,3.7, 39
 1974,09,30,001405.70, 38.51, 142.05,4.7, 49
 1974,09,30,101123.40, 33.19, 140.60,3.9, 60
 1974,09,30,210533.90, 43.22, 143.06,4.6,142
 1974,10,05,174029.60, 33.27, 140.84,4.7, 60
 1974,10,06,195302.70, 33.17, 140.62,4.6, 67
 1974,10,07,134310.70, 35.34, 139.60,3.6,105
 1974,10,08,190916.60, 36.13, 139.79,4.7, 56
 1974,10,08,194208.70, 36.15, 139.76,5.0, 56
 1974,10,09,112349.10, 33.42, 140.30,4.0, 92
 1974,10,10,064814   , 40.96, 143.13,6.2, 29
 1974,10,10,065649   , 40.93, 143.11,6.2, 45
 1974,10,10,070835.30, 40.83, 143.50,4.4, 33
 1974,10,12,044731.40, 40.49, 143.49,5.3, 26
 1974,10,12,061451.50, 40.51, 143.57,6.0, 24
 1974,10,12,113507.20, 38.45, 143.12,4.1, 49
 1974,10,12,124525.70, 40.37, 143.61,4.7, 10
 1974,10,12,161723.10, 40.31, 143.69,4.9, 14
 1974,10,12,163735.40, 40.42, 143.52,4.5, 30
 1974,10,14,141141.10, 40.57, 143.68,5.7, 15
 1974,10,14,194018.40, 40.58, 143.62,4.5, 29
 1974,10,14,210203   , 40.54, 143.68,4.9, 21
 1974,10,15,011647.10, 40.63, 143.68,5.5, 22
 1974,10,15,041805.20, 40.58, 143.30,4.2, 52
 1974,10,16,092949   , 40.34, 143.67,5.6, 24
 1974,10,17,021239.40, 40.55, 143.65,4.3, 33
 1974,10,20,055217.20, 33.81, 137.00,3.9,377
 1974,10,20,114305.10, 42.32, 142.31,5.3, 24
 1974,10,21,143103.50, 33.37, 136.28,3.9,418
 1974,10,21,150741   , 40.56, 143.58,4.7, 33
 1974,10,22,071228.90, 35.69, 140.91,4.1, 22
 1974,10,23,183758.20, 36.42, 141.03,4.0, 54
 1974,10,24,023326.10, 36.13, 141.47,4.5, 27
 1974,10,24,052647   , 33.41, 140.82,5.4, 63
 1974,10,25,071925.70, 33.39, 140.88,4.7, 61
 1974,10,28,202117.50, 39.77, 144.27,4.7, 33
 1974,10,29,043319.20, 36.46, 141.74,4.2,  9
 1974,10,29,110001.20, 35.56, 140.19,4.7, 45
 1974,10,30,103348.90, 44.63, 143.27,4.9, 19
 1974,10,31,003244.30, 36.13, 139.81,4.7, 62
 1974,11,01,094157.90, 35.65, 140.26,4.0, 58
 1974,11,01,095422   , 36.30, 141.06,4.1, 50
 1974,11,02,082729.20, 41.43, 142.10,5.1, 67
 1974,11,02,123907.60, 39.55, 143.42,4.7, 32
 1974,11,02,194341.70, 42.99, 144.43,4.9,121
 1974,11,02,215520.40, 36.34, 141.70,5.1, 44
 1974,11,02,221157.70, 36.47, 141.73,4.8, 36
 1974,11,02,224507.90, 36.43, 141.88,4.9, 16
 1974,11,03,112330   , 36.99, 134.72,4.1,382
 1974,11,03,120013.10, 42.54, 142.53,4.8,130
 1974,11,03,132616   , 36.32, 141.16,4.2, 58
 1974,11,03,164810.40, 36.49, 141.31,4.3, 39
 1974,11,04,012615.10, 36.65, 140.41,3.9,106
 1974,11,04,044031.20, 40.60, 137.41,3.7,286
 1974,11,07,114759.90, 33.17, 140.11,4.8,153
 1974,11,08,212321.80, 42.49, 141.78,6.0,132
 1974,11,09,141636.80, 40.01, 143.35,5.4, 27
 1974,11,12,200857.60, 41.20, 141.83,4.9, 68
 1974,11,13,093804.20, 42.06, 142.59,3.9, 68
 1974,11,15,233242.10, 35.77, 140.99,5.8, 36
 1974,11,16,001241.80, 36.01, 141.20,4.3, 35
 1974,11,16,225352   , 42.12, 142.47,4.5, 70
 1974,11,17,131943.10, 41.64, 142.78,5.0, 42
 1974,11,18,224824.20, 40.94, 141.66,4.5,111
 1974,11,21,071855.70, 39.77, 141.88,3.9, 72
 1974,11,21,115932.30, 35.56, 139.97,4.5, 77
 1974,11,22,011945.80, 35.68, 140.10,   , 33
 1974,11,22,024308.30, 35.71, 135.61,4.8,353
 1974,11,22,204624.40, 36.09, 139.92,   , 30
 1974,11,23,013203   , 34.79, 138.09,   , 33
 1974,11,23,043526.60, 39.39, 143.35,   , 33
 1974,11,25,020819.30, 35.75, 140.02,   ,101
 1974,11,25,143927   , 32.93, 131.29,4.5,119
 1974,12,02,201620.90, 32.26, 142.35,4.9, 37
 1974,12,06,115748.80, 34.05, 135.58,4.3, 73
 1974,12,06,123444.30, 33.39, 140.75,4.4, 69
 1974,12,10,034505.40, 34.75, 139.23,4.3, 33
 1974,12,11,010157.10, 42.18, 144.54,4.3, 65
 1974,12,14,124519.60, 33.80, 139.45,4.2, 33
 1974,12,16,084002.60, 40.06, 142.77,4.4, 33
 1974,12,17,073440.40, 34.55, 138.94,3.9, 33
 1974,12,17,102535.20, 32.20, 141.74,4.4, 37
 1974,12,18,175953.90, 33.59, 141.29,4.5, 28
 1974,12,20,132717.40, 41.48, 141.90,4.7, 69
 1974,12,29,014934.40, 38.95, 141.67,4.4, 67
 1974,12,29,095645.40, 42.31, 138.50,4.2,235
 1974,12,30,070356.80, 37.42, 141.97,4.0, 24
 1974,12,30,235703.20, 39.53, 143.18,4.6, 51
 1974,12,31,022357.20, 42.58, 142.85,3.9,116
 1975,01,01,112106.80, 33.11, 141.19,4.4, 67
 1975,01,08,185808.10, 35.68, 140.71,4.9, 56
 1975,01,11,221256.20, 40.17, 142.33,4.7, 67
 1975,01,13,011951.10, 40.06, 142.34,4.9, 60
 1975,01,14,041324.10, 35.15, 140.98,5.0, 42
 1975,01,14,044719.90, 35.37, 141.08,4.2, 33
 1975,01,20,173110.60, 34.99, 141.19,5.9, 28
 1975,01,21,085633.30, 33.40, 140.61,4.9, 72
 1975,01,22,044051   , 33.06, 131.08,5.0,  9
 1975,01,22,214034   , 35.09, 140.85,3.9, 33
 1975,01,23,141914.90, 33.03, 131.09,5.8, 10
 1975,01,23,175703   , 32.92, 131.16,4.8, 17
 1975,01,25,010914.40, 32.96, 131.05,4.6,  6
 1975,01,26,105051.80, 36.45, 139.04,3.7,137
 1975,01,27,101747.70, 36.14, 141.44,4.8, 33
 1975,01,28,064257.50, 32.04, 137.50,4.2,379
 1975,01,29,003547.20, 38.33, 142.03,4.2, 51
 1975,01,30,201119.90, 40.31, 144.49,4.2, 33
 1975,01,31,042639.40, 40.34, 143.77,4.8, 18
 1975,02,04,215730.90, 41.14, 140.67,4.2,151
 1975,02,05,022113.40, 34.12, 139.31,4.1,172
 1975,02,07,164115.60, 35.74, 139.97,5.3, 56
 1975,02,08,053555.40, 33.33, 138.34,3.9,301
 1975,02,11,102658.80, 41.40, 142.02,4.1, 85
 1975,02,12,013255.70, 41.04, 143.40,4.2, 58
 1975,02,20,194539   , 34.28, 141.02,4.6, 49
 1975,02,22,102032.20, 39.40, 142.71,4.0, 38
 1975,02,22,152648.90, 41.26, 144.46,5.4, 18
 1975,02,22,175233.90, 41.54, 144.35,4.3, 51
 1975,02,22,191514.10, 42.56, 143.30,4.0,110
 1975,02,23,184844.30, 36.74, 141.37,   , 33
 1975,02,24,022259.40, 37.59, 141.68,4.3, 32
 1975,02,24,100911.20, 41.03, 144.32,5.0, 33
 1975,02,24,183536.80, 31.18, 138.30,3.8,399
 1975,02,24,232843.60, 33.32, 140.82,4.2, 16
 1975,02,25,220207.90, 33.18, 140.38,4.8, 71
 1975,02,27,003835.60, 33.72, 142.84,4.4, 58
 1975,02,27,071719.80, 42.25, 143.80,4.2, 57
 1975,02,28,213436.40, 39.18, 142.16,4.5, 98
 1975,03,01,064231.70, 42.02, 142.25,4.2, 83
 1975,03,03,152924.30, 34.50, 140.33,4.4, 94
 1975,03,06,072556.70, 32.27, 142.31,4.5, 41
 1975,03,06,215440   , 33.94, 140.81,4.6, 33
 1975,03,08,060117   , 36.18, 141.48,4.5, 47
 1975,03,09,095312.30, 36.22, 140.79,4.4, 59
 1975,03,09,133433.20, 41.99, 142.88,4.8, 59
 1975,03,09,174632.20, 36.23, 141.48,4.6, 37
 1975,03,11,085730.60, 36.51, 139.58,4.8,136
 1975,03,12,130828.20, 36.21, 141.07,4.5, 40
 1975,03,14,135616.50, 35.29, 136.82,4.9, 57
 1975,03,20,200233.40, 38.51, 143.33,4.3, 40
 1975,03,26,163214.40, 37.14, 141.74,4.7, 52
 1975,03,26,193841.30, 31.05, 142.90,4.8, 33
 1975,03,27,005409.70, 36.19, 140.08,3.8, 84
 1975,03,28,093659.70, 32.95, 141.14,3.8,  5
 1975,03,29,072323.10, 34.91, 132.68,4.4, 33
 1975,03,29,195700.90, 36.16, 140.00,5.3, 84
 1975,03,30,040816.60, 36.28, 140.14,4.1, 77
 1975,04,02,084400.40, 33.60, 140.37,5.6, 71
 1975,04,03,143414.30, 40.84, 141.92,5.0, 75
 1975,04,07,143458.20, 42.54, 141.61,4.2,151
 1975,04,08,062713.30, 37.72, 141.65,5.8, 46
 1975,04,08,095426.30, 36.12, 139.86,3.7, 60
 1975,04,11,204830.20, 35.76, 140.05,4.3, 63
 1975,04,11,221548.10, 36.11, 139.90,5.1, 65
 1975,04,12,010209.70, 33.40, 140.86,4.5, 63
 1975,04,13,001908.50, 37.55, 141.88,5.0, 50
 1975,04,14,053221.40, 35.47, 141.07,4.1, 41
 1975,04,15,164411.10, 38.30, 144.00,4.6, 33
 1975,04,17,040023.50, 36.38, 141.32,4.2, 45
 1975,04,17,184107.60, 36.15, 139.75,5.1, 65
 1975,04,20,173550.40, 33.19, 131.30,6.1,  7
 1975,04,21,034514.90, 36.51, 140.64,5.1, 58
 1975,04,22,195433.50, 41.63, 144.13,4.9, 45
 1975,04,23,001758   , 44.04, 131.89,4.7,496
 1975,04,24,231300.70, 35.86, 142.36,4.8, 40
 1975,04,25,001310.90, 33.73, 134.87,3.6, 41
 1975,04,25,173733   , 37.93, 141.19,5.1, 94
 1975,04,26,031437.80, 39.59, 141.08,5.3,100
 1975,04,27,070713.80, 33.42, 140.83,5.3, 61
 1975,04,29,054355.40, 39.16, 144.40,4.5, 41
 1975,04,29,145341.20, 42.79, 141.51,4.6,132
 1975,04,29,171619   , 34.35, 136.45,4.7,369
 1975,05,01,081308.80, 34.06, 141.68,4.8, 49
 1975,05,01,190844.60, 35.80, 140.10,4.4, 74
 1975,05,04,073244.40, 32.91, 138.00,4.0,338
 1975,05,04,093159.20, 37.13, 142.07,5.8, 23
 1975,05,04,094007.70, 37.25, 141.98,4.8, 40
 1975,05,04,120904.50, 37.08, 142.23,4.6, 27
 1975,05,04,125806.30, 40.03, 142.10,4.5, 67
 1975,05,05,083511.20, 33.96, 141.39,3.7, 55
 1975,05,05,115839.60, 36.11, 139.81,4.3, 65
 1975,05,06,101820.60, 31.02, 141.76,5.9, 33
 1975,05,16,011405.70, 41.32, 136.14,5.7,  2
 1975,05,17,221557.50, 35.31, 138.40,   , 21
 1975,05,21,064839.60, 33.20, 136.56,4.9,392
 1975,05,23,213914.40, 35.72, 140.18,4.1, 58
 1975,05,24,210235.40, 33.27, 140.24,4.1, 61
 1975,05,27,204049.80, 42.08, 141.99,4.7, 91
 1975,05,29,154444.50, 33.01, 137.17,5.1,378
 1975,05,29,190751.20, 36.88, 138.71,4.9, 16
 1975,05,30,215727   , 42.45, 142.49,5.1,119
 1975,06,01,045952   , 42.44, 144.72,4.6, 52
 1975,06,02,202057.40, 33.26, 140.47,4.5, 59
 1975,06,04,055232.40, 35.64, 140.16,4.3, 71
 1975,06,04,085655.60, 35.65, 140.14,4.3, 70
 1975,06,04,091130.50, 35.66, 140.10,4.4, 73
 1975,06,05,121839.50, 34.76, 131.83,4.5, 19
 1975,06,12,033333.30, 35.18, 139.46,4.5,146
 1975,06,13,111534.60, 34.81, 136.68,4.2,338
 1975,06,14,185433.30, 40.15, 142.50,5.2, 49
 1975,06,14,233627.70, 36.28, 143.43,6.1, 19
 1975,06,15,180155.70, 40.18, 142.31,4.9, 56
 1975,06,16,144421.90, 33.44, 141.15,3.7, 33
 1975,06,17,151838.40, 33.27, 131.91,4.7, 77
 1975,06,17,155448.10, 38.25, 141.88,5.0, 57
 1975,06,17,212936.50, 40.15, 142.33,4.9, 57
 1975,06,17,232958   , 40.90, 143.23,4.6, 38
 1975,06,18,054405.90, 40.91, 143.03,5.2, 50
 1975,06,18,091654.30, 31.33, 140.90,5.4, 53
 1975,06,25,034214.10, 35.87, 140.16,3.9, 63
 1975,06,25,160611.50, 40.00, 143.50,4.3, 35
 1975,06,26,095219.90, 31.87, 138.06,5.4,389
 1975,07,05,021846.90, 36.72, 140.21,4.8,117
 1975,07,06,032600.20, 36.47, 139.59,4.2,141
 1975,07,07,050122.50, 37.07, 141.80,4.9, 40
 1975,07,07,202455.10, 37.14, 141.88,4.8, 36
 1975,07,08,224619.60, 32.79, 142.22,5.8, 51
 1975,07,10,053120.30, 33.10, 137.21,5.1,373
 1975,07,15,071227.90, 34.03, 140.99,4.6, 39
 1975,07,16,014331.90, 41.09, 139.16,5.0,  5
 1975,07,16,094219.70, 37.16, 141.37,4.6, 46
 1975,07,16,095134.30, 37.09, 141.35,   , 52
 1975,07,20,010249.10, 33.08, 140.46,5.0, 83
 1975,07,27,171642.80, 33.04, 131.17,4.7,136
 1975,07,27,204217.20, 33.27, 140.80,4.3, 73
 1975,07,29,121510.60, 36.34, 139.81,4.1,132
 1975,07,31,022656.40, 39.69, 138.71,4.5, 34
 1975,07,31,195002.70, 40.26, 143.65,5.1,  5
 1975,08,06,213739.70, 43.90, 139.26,5.6,230
 1975,08,08,180634.10, 36.03, 140.28,4.6, 51
 1975,08,12,085141.30, 31.97, 138.10,4.6,385
 1975,08,12,142104.70, 32.04, 137.71,5.7,391
 1975,08,13,161328.50, 41.68, 142.14,4.3, 76
 1975,08,13,180729.80, 31.49, 138.12,4.6,390
 1975,08,14,023113.30, 43.99, 140.05,4.3,257
 1975,08,14,180927.60, 37.10, 141.01,5.5, 52
 1975,08,16,024349   , 34.12, 138.77,4.7,232
 1975,08,20,161731   , 41.91, 142.55,5.0, 64
 1975,08,22,193624.20, 31.39, 138.07,5.1,399
 1975,08,24,010814.70, 37.14, 141.15,4.1, 64
 1975,08,26,051045   , 40.96, 143.00,5.2, 54
 1975,08,27,171057   , 38.26, 140.72,4.8, 17
 1975,08,29,083846.90, 36.58, 140.63,4.3, 62
 1975,08,29,101617.10, 40.61, 143.69,5.1, 30
 1975,08,29,165954.50, 40.54, 143.48,3.9, 24
 1975,09,02,193807.50, 33.65, 142.18,5.2, 18
 1975,09,07,114041.40, 43.12, 139.30,5.1,201
 1975,09,08,092855.20, 40.87, 140.64,5.2,132
 1975,09,09,055638.20, 41.60, 142.69,5.1, 50
 1975,09,10,092657.40, 40.31, 142.82,4.9, 45
 1975,09,15,012406   , 42.06, 141.86,4.1, 88
 1975,09,16,071058.60, 31.46, 141.66,4.5, 35
 1975,09,19,175437   , 41.88, 142.75,5.8, 47
 1975,09,24,005504.60, 32.10, 142.29,5.6, 51
 1975,09,24,070448.70, 32.22, 142.30,4.9, 33
 1975,09,24,084404.70, 32.12, 142.39,4.5, 33
 1975,09,28,005540.70, 42.31, 142.33,3.9,122
 1975,10,01,073107.80, 33.62, 142.00,4.7, 35
 1975,10,02,131918.60, 42.24, 144.65,4.3,107
 1975,10,04,201454   , 33.70, 142.13,5.0, 18
 1975,10,05,143434.80, 42.55, 137.59,4.1,251
 1975,10,06,052524.20, 33.53, 141.97,4.9, 21
 1975,10,06,184928.50, 36.43, 141.28,4.3, 55
 1975,10,08,021042.90, 41.62, 142.07,4.9, 68
 1975,10,08,061732.40, 43.31, 133.68,3.7,403
 1975,10,08,214756.80, 32.72, 130.73,4.9,155
 1975,10,09,101729.70, 38.26, 141.96,5.0, 53
 1975,10,09,131045.30, 44.61, 140.95,4.2,290
 1975,10,17,175811.60, 42.37, 144.93,5.2, 45
 1975,10,19,203216.70, 33.32, 141.99,5.0, 34
 1975,10,21,083304.30, 35.23, 140.84,4.2, 74
 1975,10,22,143057.10, 44.82, 143.17,4.4,292
 1975,10,24,230649.70, 33.28, 141.25,4.8, 33
 1975,10,25,105550.20, 41.48, 142.02,5.2, 70
 1975,10,25,142052.80, 32.93, 137.84,5.1,341
 1975,10,28,200453.30, 31.49, 139.97,4.5, 27
 1975,10,30,014131.50, 42.01, 142.67,5.8, 59
 1975,11,04,112959.60, 43.75, 138.27,4.1,261
 1975,11,04,233636   , 33.93, 136.48,4.8,385
 1975,11,11,072218.90, 41.87, 143.80,4.2, 69
 1975,11,11,085418.50, 41.65, 144.04,5.4, 31
 1975,11,11,085634.30, 41.49, 144.20,5.5, 55
 1975,11,12,145006.70, 34.58, 137.43,4.1, 44
 1975,11,20,225532.50, 37.24, 140.82,4.4, 56
 1975,11,23,230207.40, 41.23, 140.12,5.4,161
 1975,11,25,095717.30, 41.54, 144.31,4.9, 27
 1975,11,25,135950.70, 36.35, 140.13,4.1, 67
 1975,11,26,140658.80, 40.23, 143.79,4.3, 30
 1975,11,27,230503.30, 35.62, 140.19,   , 52
 1975,11,28,121542.50, 40.16, 143.98,5.1, 14
 1975,11,28,155421.30, 35.64, 141.92,4.9, 52
 1975,11,29,174600.10, 37.55, 141.45,4.5, 79
 1975,11,30,114103.90, 38.95, 142.51,4.6, 32
 1975,12,01,111535.20, 34.68, 135.97,4.4,367
 1975,12,11,094027.30, 40.18, 143.75,4.5, 33
 1975,12,15,005400.20, 35.44, 140.05,4.9, 74
 1975,12,16,230435.30, 34.35, 139.55,4.6, 51
 1975,12,25,015854.70, 32.99, 137.11,3.6,401
 1975,12,27,031656   , 33.76, 141.08,4.4, 41
 1975,12,27,053308.20, 39.74, 143.28,4.8, 33
 1975,12,28,023417.70, 32.97, 132.33,4.7, 49
 1975,12,28,162938.20, 37.55, 141.49,4.7, 57
 1975,12,30,041123.10, 41.96, 133.66,4.6,451
 1975,12,31,141235.90, 41.56, 142.02,5.4, 71
 1976,01,01,153332.60, 31.62, 138.05,4.7,388
 1976,01,07,075039.50, 39.73, 143.36,5.0, 27
 1976,01,07,085305.10, 36.24, 141.57,4.7, 49
 1976,01,07,100633.70, 36.42, 141.49,4.7, 37
 1976,01,14,153004.50, 32.48, 137.33,5.2,407
 1976,01,14,214432.80, 41.40, 142.60,4.9, 49
 1976,01,16,155020.50, 36.15, 139.89,4.6, 65
 1976,01,17,151057.30, 33.40, 137.64,4.9,451
 1976,01,20,231800.10, 34.30, 141.96,4.2, 33
 1976,01,22,213850.40, 37.43, 138.05,4.4, 36
 1976,01,25,190345.20, 32.74, 141.02,4.8, 50
 1976,01,26,105934   , 42.23, 143.14,4.8, 71
 1976,01,27,232820.90, 31.39, 138.05,5.0,394
 1976,02,01,211942.60, 34.12, 132.08,4.8, 43
 1976,02,03,025830.60, 35.21, 139.97,   , 16
 1976,02,08,055206.30, 42.21, 138.69,4.4,265
 1976,02,09,054627.90, 37.49, 139.17,4.7, 26
 1976,02,09,100743   , 35.27, 139.93,   , 86
 1976,02,14,090535.10, 34.28, 141.60,4.6, 50
 1976,02,16,052602   , 36.98, 139.29,   , 33
 1976,02,18,190128.20, 39.37, 141.34,4.4,123
 1976,02,19,052159.70, 36.09, 142.17,   , 33
